,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive_s_h,p_bias,p_output_db,p_hpf_freq,p_hpf_reso,p_hat_drive_s_h,p_hat_bias,p_hat_output_db,p_hat_hpf_freq,p_hat_hpf_reso,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
942,942,audio_942.wav,0.575997531414032,0.4477725923061371,0.6003544330596924,0.404195487499237,0.0243569016456604,-0.0435771048069,0.9928131,0.70065993,0.7150313,0.07630837,0.9607215,0.21925664,0.69488287,0.45714286,0.08378024,0.05443908,-1,2.4344866,4.8457203,#451c7f,5.504731,1.856451,#a1fb7f,5.2399507,8.088489,#7d137f,5.3125114,9.018101,#51067f,3.1045737,7.979841,#56087f
943,943,audio_943.wav,0.575997531414032,0.4477725923061371,0.7371296882629395,0.1943679302930832,0.1611321568489074,-0.2534046620130539,0.10252184,0.1006614,0.683353,0.5305492,0.58880347,0.16647238,0.7876932,0.4543545,0.60736865,0.39547035,-1,5.5371623,6.5822973,#8e6b7f,3.1738048,-0.5965291,#5ea17f,6.398289,11.161508,#a86f7f,8.04764,10.900602,#9b527f,5.763574,9.903899,#9a567f
944,944,audio_944.wav,0.575997531414032,0.4477725923061371,0.7474716901779175,0.2259113937616348,0.1714741587638855,-0.2218611985445022,0.1847766,0.8983441,0.41857916,0.7987305,0.81966084,0.18910797,0.7685558,0.43998802,0.75095546,0.66252655,-1,8.005865,6.3229465,#c95f7f,0.77478266,-1.4729235,#19807f,8.257532,12.903441,#eea37f,10.475524,11.677965,#dd727f,8.390241,10.597665,#de727f
945,945,audio_945.wav,0.575997531414032,0.4477725923061371,0.6657719612121582,0.2990966439247131,0.0897744297981262,-0.1486759483814239,0.9996598,0.6330241,0.7036642,0.2686935,0.96597785,0.23156978,0.7370332,0.47160172,0.2646845,0.13045274,-1,2.9337163,4.9679556,#51217f,5.1051946,1.7187282,#96f67f,5.5067477,8.467321,#871f7f,5.734011,9.13508,#5d0a7f,3.4553235,8.163933,#5f0f7f
946,946,audio_946.wav,0.575997531414032,0.4477725923061371,0.7113396525382996,0.2300135344266891,0.1353421211242675,-0.2177590578794479,0.13491827,0.17195839,0.18206155,0.78353107,0.023165464,0.18426906,0.7973785,0.47091687,0.48113582,0.21987112,-1,8.333244,8.915418,#d1d47f,1.9288013,-3.7314768,#3a2d7f,6.5234575,14.795542,#addb7f,9.741893,14.105655,#c9d57f,7.6428165,13.034327,#cad57f
947,947,audio_947.wav,0.575997531414032,0.4477725923061371,0.7088185548782349,0.2299776822328567,0.1328210234642028,-0.2177949100732803,0.44178146,0.46602237,0.565288,0.3822087,0.13685375,0.19580337,0.78730685,0.4776361,0.4646367,0.2250223,-1,6.358483,9.038826,#a2da7f,3.7173603,-2.9646819,#6e497f,4.9696913,13.243666,#72ad7f,7.8235583,13.500785,#95bc7f,5.7868085,12.527433,#9bc17f
948,948,audio_948.wav,0.575997531414032,0.4477725923061371,0.6331481337547302,0.3355570435523987,0.0571506023406982,-0.1122155487537384,0.13316965,0.2784651,0.32899296,0.18758762,0.34866172,0.22376461,0.71913505,0.45801294,0.15551539,0.082027726,-1,2.493142,6.447377,#46647f,6.0706277,0.54792863,#b1cb7f,4.120177,9.0368,#532f7f,5.0174937,10.315667,#493a7f,2.6674387,9.481706,#4a457f
949,949,audio_949.wav,0.575997531414032,0.4477725923061371,0.7130166292190552,0.2279412150382995,0.1370190978050232,-0.2198313772678375,0.630672,0.7207762,0.2671317,0.45444548,0.6465199,0.21538173,0.7706443,0.48607448,0.4759511,0.25807655,-1,5.7695756,8.448939,#94bf7f,3.864011,-2.1953185,#72667f,5.1001124,12.485897,#77967f,7.5153003,12.742855,#8d9d7f,5.5110135,11.753127,#94a17f
950,950,audio_950.wav,0.575997531414032,0.4477725923061371,0.5960385203361511,0.4071395397186279,0.0200409889221191,-0.0406330525875091,0.51386184,0.6724563,0.93662775,0.0639469,0.7116565,0.23252925,0.6879505,0.4606064,0.08139214,0.054030158,-1,0.20362215,7.1551714,#10847f,8.407648,1.1805441,#f5e27f,2.250925,8.079356,#0d137f,2.8729632,11.297194,#0f627f,0.13249674,9.173367,#09387f
951,951,audio_951.wav,0.575997531414032,0.4477725923061371,0.6935738325119019,0.2378731667995453,0.1175763010978698,-0.2098994255065918,0.1897254,0.8291449,0.13679063,0.34292138,0.947895,0.21881764,0.7661403,0.48235735,0.3891455,0.18768466,-1,4.1225533,7.16568,#6d857f,4.6698027,-0.41248494,#89a77f,5.131775,10.480417,#795b7f,6.5165496,11.061965,#72597f,4.3120337,10.2879505,#75667f
952,952,audio_952.wav,0.575997531414032,0.4477725923061371,0.6954201459884644,0.2381946742534637,0.1194226145744323,-0.2095779180526733,0.56792134,0.06879568,0.3943268,0.3493414,0.5603114,0.20833823,0.7759112,0.4803684,0.3989498,0.1844436,-1,4.6879845,8.94934,#7ad67f,4.9888973,-2.4402697,#925d7f,4.0568924,12.297438,#50917f,6.4833794,13.053186,#71aa7f,4.447568,12.000849,#78ab7f
953,953,audio_953.wav,0.575997531414032,0.4477725923061371,0.7478736639022827,0.1918147504329681,0.1718761324882507,-0.2559578418731689,0.7277581,0.5046992,0.55290085,0.68841404,0.2721966,0.18766136,0.7790519,0.46150047,0.6878067,0.50998104,-1,8.887319,8.246573,#deb67f,1.3271449,-3.844113,#29297f,7.0487757,14.745763,#c0da7f,10.2920685,13.971908,#d8cf7f,8.041649,12.783495,#d5cb7f
954,954,audio_954.wav,0.575997531414032,0.4477725923061371,0.6684436798095703,0.300244003534317,0.0924461483955383,-0.14752858877182,0.034094512,0.962191,0.5242189,0.23611832,0.39488125,0.19054013,0.7677076,0.45927,0.26054597,0.11104157,-1,3.3330605,5.483528,#5a397f,4.908731,1.1481428,#90e17f,5.566529,9.049736,#89307f,6.1209435,9.569149,#671c7f,3.7699873,8.609106,#67227f
955,955,audio_955.wav,0.575997531414032,0.4477725923061371,0.7459984421730042,0.2266268283128738,0.1700009107589721,-0.2211457639932632,0.853445,0.33327186,0.11544359,0.84000397,0.9822872,0.17305177,0.764646,0.4159779,0.75019217,0.6944786,-1,6.1384025,4.610589,#9d117f,1.8419611,1.0535829,#38dd7f,8.237761,10.181601,#ed527f,9.172536,9.411313,#ba167f,6.931968,8.330134,#b8167f
956,956,audio_956.wav,0.575997531414032,0.4477725923061371,0.6502370238304138,0.3237718641757965,0.0742394924163818,-0.1240007281303405,0.9303844,0.73816746,0.852142,0.2154243,0.7497576,0.19079925,0.74977547,0.45256016,0.1936081,0.09018028,-1,2.9424882,5.299168,#51307f,5.204256,1.3871351,#99ea7f,5.301595,8.65183,#7f247f,5.66678,9.401237,#5b157f,3.3718686,8.413675,#5d1a7f
957,957,audio_957.wav,0.575997531414032,0.4477725923061371,0.6134680509567261,0.3828443586826324,0.037470519542694,-0.0649282336235046,0.9224,0.506309,0.16615272,0.043093383,0.622499,0.20251393,0.7101573,0.45182517,0.097310424,0.058674574,-1,1.7416583,5.4038634,#35357f,6.231142,1.6622593,#b6f47f,4.4872584,7.960931,#600f7f,4.6034164,9.321077,#3e127f,2.2363176,8.36667,#3f187f
958,958,audio_958.wav,0.575997531414032,0.4477725923061371,0.6086282134056091,0.3929432928562164,0.0326306819915771,-0.0548292994499206,0.8244365,0.42981523,0.41176575,0.00032502413,0.53827316,0.20332856,0.7084836,0.4531649,0.09123111,0.055478968,-1,0.8497515,6.2404532,#205b7f,7.426267,1.3934702,#d8ea7f,3.4963546,8.102581,#3b147f,3.5928457,10.181233,#23357f,1.2487224,8.777305,#26287f
959,959,audio_959.wav,0.575997531414032,0.4477725923061371,0.6126070618629456,0.3604479730129242,0.0366095304489135,-0.0873246192932128,0.9703274,0.044855833,0.27732337,0.17169672,0.842344,0.26228002,0.67545915,0.46287563,0.11952968,0.07752382,-1,2.5584927,4.8857884,#481e7f,5.3437467,1.7662673,#9df87f,5.294058,8.188584,#7f167f,5.4696803,9.047764,#55077f,3.1604917,8.129505,#570e7f
960,960,audio_960.wav,0.575997531414032,0.4477725923061371,0.6821604371070862,0.2433254420757293,0.1061629056930542,-0.2044471502304077,0.7497504,0.16684908,0.6492505,0.30161613,0.9544939,0.24022877,0.7471093,0.48305047,0.33550477,0.16808999,-1,3.6117911,8.834063,#61d17f,5.6882987,-2.0262043,#a66c7f,3.517333,11.706508,#3c7f7f,5.7627306,12.847863,#5da27f,3.4868155,11.9003935,#60a77f
961,961,audio_961.wav,0.575997531414032,0.4477725923061371,0.7469232678413391,0.2257565408945083,0.1709257364273071,-0.2220160514116287,0.32791096,0.98755497,0.7074518,0.72219545,0.61797965,0.18526275,0.7682354,0.43695715,0.74848926,0.6633431,-1,9.406505,7.444318,#ea927f,0.39535165,-3.3951066,#0e397f,7.9173045,14.4319315,#e1d07f,10.956709,13.181287,#eaaf7f,8.948704,12.063562,#ecae7f
962,962,audio_962.wav,0.575997531414032,0.4477725923061371,0.6035991907119751,0.3938066065311432,0.0276016592979431,-0.0539659857749938,0.069746494,0.9818428,0.07144499,0.04219055,0.2820586,0.22404766,0.696786,0.4573768,0.091994524,0.05815607,-1,1.3159258,6.037407,#2b527f,6.802986,1.2457721,#c7e57f,3.7824745,8.179648,#46167f,4.1747108,10.02873,#322f7f,1.760983,8.823735,#332a7f
963,963,audio_963.wav,0.575997531414032,0.4477725923061371,0.7140341401100159,0.231260597705841,0.1380366086959839,-0.216511994600296,0.41458172,0.37229395,0.14306188,0.49179482,0.0657652,0.18831736,0.79423916,0.47379047,0.49229908,0.2374639,-1,6.336843,9.14307,#a1df7f,3.6942642,-3.0697646,#6d457f,4.9332137,13.471097,#71b47f,7.7963414,13.635235,#94c27f,5.851826,12.849988,#9cce7f
964,964,audio_964.wav,0.575997531414032,0.4477725923061371,0.6389562487602234,0.3369972109794616,0.0629587173461914,-0.1107753813266754,0.009401143,0.10868943,0.16655445,0.20474201,0.39607286,0.19591133,0.7374757,0.45137745,0.16218548,0.08050152,-1,2.7729323,5.1483684,#4d297f,5.3205667,1.6364166,#9cf37f,5.3146615,8.398019,#7f1c7f,5.555802,9.172457,#580c7f,3.3391807,8.276958,#5c147f
965,965,audio_965.wav,0.575997531414032,0.4477725923061371,0.7468485236167908,0.1928055435419082,0.1708509922027588,-0.2549670487642288,0.042598665,0.78174555,0.8457387,0.92413074,0.17288059,0.16322193,0.7857028,0.44564682,0.6916598,0.501318,-1,7.2419915,5.629468,#b73f7f,1.250512,-0.3481541,#27aa7f,8.174685,11.715308,#eb7f7f,9.869605,10.663564,#cc497f,7.70256,9.505908,#cc467f
966,966,audio_966.wav,0.575997531414032,0.4477725923061371,0.6954306960105896,0.2345807254314422,0.1194331645965576,-0.2131918668746948,0.5766078,0.4350394,0.9075327,0.36571455,0.7937087,0.257736,0.7422738,0.49503106,0.39606324,0.21368356,-1,4.8317275,8.574135,#7ec57f,4.7073956,-2.195753,#8a667f,4.3776193,12.078952,#5c8a7f,6.766276,12.763704,#799e7f,4.6115375,11.647769,#7c9d7f
967,967,audio_967.wav,0.575997531414032,0.4477725923061371,0.6998153328895569,0.2358606457710266,0.1238178014755249,-0.2119119465351104,0.8161654,0.8048886,0.24501646,0.41330397,0.8930528,0.2092677,0.7740087,0.4816661,0.41645217,0.20101257,-1,4.33889,7.1628146,#72857f,4.4733605,-0.67393243,#849e7f,5.1582193,10.71726,#7a627f,6.726675,11.184607,#775e7f,4.5440097,10.241475,#7b647f
968,968,audio_968.wav,0.575997531414032,0.4477725923061371,0.7018047571182251,0.2349733859300613,0.1258072257041931,-0.2127992063760757,0.2814744,0.2635852,0.6172007,0.35477048,0.5903014,0.20407952,0.77746385,0.47936273,0.42842868,0.20862883,-1,4.7428837,8.619925,#7cc77f,4.79917,-2.0403981,#8d6b7f,4.3402143,11.97475,#5b877f,6.6080165,12.745243,#749d7f,4.5018687,11.630754,#7a9c7f
969,969,audio_969.wav,0.575997531414032,0.4477725923061371,0.7138770222663879,0.2306182235479354,0.1378794908523559,-0.2171543687582016,0.4586017,0.3740831,0.76147807,0.45197976,0.1993075,0.18360506,0.7946754,0.4710657,0.49189574,0.24071638,-1,6.1718073,9.082569,#9edc7f,3.7842097,-2.9679081,#70497f,4.82934,13.198747,#6dac7f,7.7344265,13.520252,#93bd7f,5.713871,12.486902,#99bf7f
970,970,audio_970.wav,0.575997531414032,0.4477725923061371,0.7471705079078674,0.2272045165300369,0.1711729764938354,-0.2205680757761001,0.37917644,0.9586011,0.09729272,0.8827297,0.70720106,0.18003805,0.7708534,0.4353173,0.7556947,0.6601229,-1,9.884478,7.851674,#f5a47f,0.38956508,-4.016203,#0e227f,7.8598843,15.038937,#dfe37f,11.247846,13.749882,#f2c67f,9.305886,12.71975,#f5c97f
971,971,audio_971.wav,0.575997531414032,0.4477725923061371,0.707522988319397,0.2331031113862991,0.131525456905365,-0.2146694809198379,0.10938907,0.3142373,0.18644452,0.9744933,0.47716713,0.16879475,0.803644,0.46260944,0.46273857,0.20457403,-1,7.0330515,5.357115,#b2337f,1.3753798,-0.2251898,#2aae7f,8.092346,11.399853,#e7767f,9.694324,10.440973,#c8407f,7.371925,9.3351965,#c43f7f
972,972,audio_972.wav,0.575997531414032,0.4477725923061371,0.6998789310455322,0.2334150820970535,0.1238813996315002,-0.2143575102090835,0.8415077,0.88984454,0.95132846,0.37544745,0.8878622,0.18823378,0.78706115,0.47217733,0.4194239,0.19498613,-1,4.2834096,7.0792403,#71817f,4.492187,-0.52995145,#84a37f,5.163429,10.546861,#7a5d7f,6.6604137,11.117687,#765b7f,4.4974294,10.242419,#7a647f
973,973,audio_973.wav,0.575997531414032,0.4477725923061371,0.6319770216941833,0.3550062477588653,0.0559794902801513,-0.0927663445472717,0.97902995,0.47943324,0.7959527,0.15547872,0.05165696,0.18346934,0.735416,0.4474966,0.13181192,0.06832469,-1,2.6161926,4.8027077,#491a7f,5.3028064,1.8730999,#9bfc7f,5.357541,8.094859,#81137f,5.527427,9.023264,#57067f,3.265332,7.9835863,#5a087f
974,974,audio_974.wav,0.575997531414032,0.4477725923061371,0.5863772630691528,0.4218651950359344,0.0103797316551208,-0.0259073972702026,0.6656542,0.0632478,0.77311933,0.04496318,0.98281884,0.26686552,0.6646279,0.4692119,0.070609204,0.0517259,-1,-0.42024902,6.7585664,#02737f,8.733106,1.9388005,#fefe7f,2.1943128,7.4565125,#0a007f,2.2874525,10.9400835,#00547f,-0.24363905,8.683325,#00257f
975,975,audio_975.wav,0.575997531414032,0.4477725923061371,0.7461068630218506,0.2260106950998306,0.1701093316078186,-0.2217618972063064,0.907115,0.7074169,0.10560334,0.7500369,0.39807165,0.1578035,0.7758674,0.4268553,0.7363421,0.6176606,-1,6.4634924,5.4166,#a4367f,1.8628621,0.20997776,#38be7f,7.8052883,10.979408,#dd697f,9.2196,10.266554,#bb387f,6.970163,9.041164,#b9337f
976,976,audio_976.wav,0.575997531414032,0.4477725923061371,0.6251918077468872,0.3714655935764313,0.0491942763328552,-0.0763069987297058,0.00082820654,0.14311552,0.42128408,0.08283186,0.5680613,0.18619215,0.7225626,0.44720232,0.10678686,0.06093661,-1,2.1443484,5.2006593,#3e2c7f,5.911299,1.6396141,#adf37f,4.852461,8.031119,#6e127f,5.0292015,9.192366,#4a0d7f,2.6714303,8.270683,#4b147f
977,977,audio_977.wav,0.575997531414032,0.4477725923061371,0.683088481426239,0.241944819688797,0.107090950012207,-0.2058277726173401,0.6398611,0.5068983,0.91114235,0.28299046,0.77493423,0.24872002,0.74415123,0.48607197,0.34496582,0.17597789,-1,3.5821967,8.749158,#60cd7f,5.719062,-2.0574417,#a76b7f,3.4272196,11.669114,#397e7f,5.65983,12.837106,#5ba17f,3.4706354,11.823984,#5fa47f
978,978,audio_978.wav,0.575997531414032,0.4477725923061371,0.6229369044303894,0.3718210756778717,0.0469393730163574,-0.0759515166282653,0.9365832,0.72654563,0.62268126,0.07158184,0.249367,0.18751128,0.72150844,0.4474889,0.106386326,0.060764063,-1,2.176514,5.206153,#3f2c7f,5.846931,1.6957155,#abf57f,4.938199,8.073299,#71137f,5.077992,9.199113,#4b0d7f,2.6612344,8.212808,#4a117f
979,979,audio_979.wav,0.575997531414032,0.4477725923061371,0.7462343573570251,0.2264704257249832,0.1702368259429931,-0.2213021665811538,0.39108706,0.1351093,0.9301609,0.95070773,0.71192765,0.16657534,0.77585614,0.43328655,0.74466544,0.62625295,-1,9.97744,8.368036,#f8bb7f,0.31864738,-4.290467,#0c187f,7.995985,15.384489,#e4ed7f,11.2245455,14.013865,#f1d17f,9.251105,13.055922,#f4d67f
980,980,audio_980.wav,0.575997531414032,0.4477725923061371,0.7017983794212341,0.2348983734846115,0.1258008480072021,-0.2128742188215255,0.89910746,0.65050566,0.06350708,0.47008198,0.8334544,0.20597538,0.7770647,0.48020026,0.42916912,0.2109434,-1,4.2414923,5.737825,#70447f,3.9993575,0.5904989,#76cc7f,6.008899,9.949413,#994b7f,6.9430504,9.998181,#7d2e7f,4.6982937,9.030896,#7f337f
981,981,audio_981.wav,0.575997531414032,0.4477725923061371,0.7183467745780945,0.2277727574110031,0.1423492431640625,-0.2199998348951339,0.55362076,0.8741059,0.14925253,0.4823721,0.31208813,0.18536541,0.7914494,0.4723528,0.51233214,0.26675025,-1,6.46155,9.007812,#a4d97f,3.4559424,-3.090624,#66447f,5.0564528,13.279282,#76ae7f,8.050606,13.621433,#9bc17f,6.001272,12.576381,#a0c37f
982,982,audio_982.wav,0.575997531414032,0.4477725923061371,0.6940563321113586,0.2390580475330352,0.1180588006973266,-0.2087145447731018,0.071787536,0.81953317,0.59816056,0.31890792,0.46346486,0.19230558,0.784578,0.47289783,0.38878885,0.17132622,-1,4.0246186,6.1955976,#6b597f,4.4441805,0.29418015,#83c17f,5.5719547,10.013196,#894d7f,6.6141734,10.370799,#743d7f,4.33261,9.44046,#75437f
983,983,audio_983.wav,0.575997531414032,0.4477725923061371,0.7477319240570068,0.2172504216432571,0.1717343926429748,-0.2305221706628799,0.57656205,0.5755542,0.639479,0.7034633,0.27081752,0.18751341,0.77389795,0.45410004,0.709004,0.56894034,-1,9.672106,8.450235,#f0bf7f,0.66831523,-4.086324,#16207f,7.60035,15.180928,#d5e77f,10.932183,14.010883,#e9d17f,8.885779,12.903376,#ead07f
984,984,audio_984.wav,0.575997531414032,0.4477725923061371,0.6978033781051636,0.2353111505508422,0.1218058466911315,-0.2124614417552948,0.025917351,0.9864521,0.6985001,0.7482382,0.039169073,0.18744211,0.7923288,0.469772,0.4105943,0.17488347,-1,5.717815,5.11672,#93287f,2.6375291,0.72695917,#4fd17f,7.357213,10.214874,#cc537f,8.444076,9.768234,#a6247f,6.2618113,8.747322,#a7277f
985,985,audio_985.wav,0.575997531414032,0.4477725923061371,0.6945576667785645,0.2815522849559784,0.1185601353645324,-0.1662203073501587,0.9970685,0.36673647,0.87998253,0.6438957,0.1982652,0.17097124,0.79959774,0.45814133,0.3888094,0.16023213,-1,4.828555,4.517905,#7e0d7f,3.0134234,1.5291052,#5aef7f,7.2572436,9.422498,#c83b7f,7.95154,8.95965,#99037f,5.464891,7.979001,#92087f
986,986,audio_986.wav,0.575997531414032,0.4477725923061371,0.6891211867332458,0.2399184703826904,0.1131236553192138,-0.2078541219234466,0.24451768,0.28015363,0.84022975,0.31987453,0.8649261,0.22671121,0.759637,0.482263,0.36613718,0.17796195,-1,4.070923,8.641552,#6cc87f,5.311185,-1.9452995,#9c6f7f,3.8335235,11.753474,#48817f,6.0601115,12.766935,#659e7f,3.8805876,11.704544,#6a9f7f
987,987,audio_987.wav,0.575997531414032,0.4477725923061371,0.6909560561180115,0.2820547223091125,0.1149585247039794,-0.1657178699970245,0.95203865,0.8873571,0.91045606,0.4675715,0.83439505,0.18437575,0.78921,0.4693988,0.37446815,0.15972902,-1,3.7689486,4.8572764,#651c7f,4.1600137,1.3936259,#7bea7f,6.2441673,9.073583,#a2317f,6.811464,9.392391,#7a157f,4.418677,8.383653,#78187f
988,988,audio_988.wav,0.575997531414032,0.4477725923061371,0.7462454438209534,0.2278288900852203,0.1702479124069214,-0.2199437022209167,0.56030667,0.95381093,0.6395977,0.8136888,0.45868695,0.17096975,0.77192014,0.43071875,0.7546706,0.65708405,-1,9.717521,8.499967,#f1c17f,0.6872227,-4.2486944,#171a7f,7.7035503,15.382829,#d9ed7f,11.069513,14.121367,#edd57f,9.063539,13.095418,#efd87f
989,989,audio_989.wav,0.575997531414032,0.4477725923061371,0.7466851472854614,0.1928167343139648,0.1706876158714294,-0.2549558579921722,0.04024577,0.9918138,0.74804807,0.7699732,0.5561237,0.16202945,0.7901523,0.44585013,0.6850283,0.47630557,-1,5.8686953,5.0322275,#96247f,2.2772198,0.7691184,#44d37f,7.5967655,10.3635645,#d5577f,8.813861,9.662047,#b0207f,6.4108114,8.596729,#ab217f
990,990,audio_990.wav,0.575997531414032,0.4477725923061371,0.6719924807548523,0.2926118969917297,0.0959949493408203,-0.1551606953144073,0.7049178,0.6278512,0.62040424,0.25804782,0.40223908,0.238477,0.7451551,0.4777971,0.29461366,0.14002691,-1,3.6258411,9.442114,#61ec7f,6.05278,-2.4974306,#b15a7f,3.1395862,12.07923,#2e8a7f,5.6161113,13.474999,#59bb7f,3.513128,12.326613,#60b97f
991,991,audio_991.wav,0.575997531414032,0.4477725923061371,0.7084534764289856,0.2271409481763839,0.1324559450149536,-0.2206316441297531,0.64486915,0.27952266,0.74236864,0.3820629,0.7693455,0.2178031,0.768376,0.48639616,0.45502144,0.24051514,-1,5.2587056,8.484512,#88c17f,4.2416277,-2.0624914,#7d6a7f,4.799723,12.201957,#6c8e7f,7.1744466,12.634869,#84997f,5.021119,11.6241,#879c7f
992,992,audio_992.wav,0.575997531414032,0.4477725923061371,0.7395796179771423,0.1947599649429321,0.1635820865631103,-0.2530126273632049,0.0027803779,0.037112594,0.34827256,0.8865948,0.55608666,0.15989183,0.80320275,0.45197603,0.63245714,0.36720374,-1,6.075642,4.997349,#9b237f,2.1029992,0.66746444,#3fcf7f,7.824636,10.417942,#dd597f,8.987401,9.704933,#b5227f,6.69066,8.651359,#b2237f
993,993,audio_993.wav,0.575997531414032,0.4477725923061371,0.7473919987678528,0.2250073701143264,0.1713944673538208,-0.2227652221918106,0.41943926,0.89717424,0.7961912,0.8785166,0.7286331,0.17191036,0.78031844,0.4432637,0.73576516,0.5877049,-1,9.586472,7.9249573,#eea77f,0.47328064,-3.7304785,#102d7f,7.7959557,14.9119625,#dcdf7f,11.08102,13.670704,#edc37f,9.080876,12.50166,#efc07f
994,994,audio_994.wav,0.575997531414032,0.4477725923061371,0.7481681108474731,0.2203943729400634,0.1721705794334411,-0.2273782193660736,0.36677122,0.989384,0.8793465,0.8307462,0.5826202,0.18330707,0.7777816,0.45356244,0.72155505,0.5717813,-1,8.967326,8.526101,#e0c37f,1.324706,-3.9055157,#29267f,7.033299,14.932821,#c0df7f,10.690493,13.852951,#e3ca7f,8.439974,13.022189,#dfd57f
995,995,audio_995.wav,0.575997531414032,0.4477725923061371,0.7323628664016724,0.2209394425153732,0.1563653349876403,-0.2268331497907638,0.61576706,0.0266549,0.5152128,0.48296517,0.34490734,0.18260352,0.7877346,0.4702543,0.5803004,0.3445583,-1,7.028295,8.823503,#b2d07f,2.9672685,-2.965401,#58497f,5.6546946,13.628558,#8cb87f,8.606925,13.472326,#aabb7f,6.593322,12.495866,#afc07f
996,996,audio_996.wav,0.575997531414032,0.4477725923061371,0.7481459379196167,0.222610056400299,0.1721484065055847,-0.225162535905838,0.55498856,0.604368,0.17923796,0.81895036,0.46153152,0.1833656,0.7767476,0.45159888,0.7324298,0.5918697,-1,9.383903,8.482292,#eac17f,0.7818144,-4.049168,#19217f,7.3675222,15.259628,#cce97f,10.868586,13.982923,#e7d07f,8.678454,12.881428,#e5cf7f
