,id,audio_file,x_b,x_d,y_hat_b,y_hat_d,brightness_diff,depth_diff,p_drive,p_muffle,p_output_db,p_hat_drive,p_hat_muffle,p_hat_output_db,class,x_emb_n=0,y_emb_n=0,colour_n=0,x_emb_n=5,y_emb_n=5,colour_n=5,x_emb_n=10,y_emb_n=10,colour_n=10,x_emb_n=25,y_emb_n=25,colour_n=25,x_emb_n=100,y_emb_n=100,colour_n=100
867,867,audio_867.wav,0.6104051470756531,0.4509032666683197,0.4985943436622619,0.5770038366317749,-0.1118108034133911,0.1261005699634552,0.638562,0.5415447,0.04591012,0.7228369,0.53716487,0.45554957,-1,2.4803581,13.870674,#a1cf7f,1.9129499,17.422033,#a3ce7f,8.354155,15.319058,#b4d07f,6.925741,20.103806,#5bd87f,6.434226,18.724356,#a4df7f
868,868,audio_868.wav,0.6104051470756531,0.4509032666683197,0.4966130256652832,0.5786185264587402,-0.1137921214103698,0.1277152597904205,0.3222888,0.6083651,0.6325509,0.6990639,0.5496373,0.44635507,-1,2.2308476,12.588194,#98927f,1.7736402,16.563545,#9ea17f,7.4001155,14.824571,#94ac7f,7.136062,18.994255,#62967f,6.0718894,17.54375,#989e7f
869,869,audio_869.wav,0.6104051470756531,0.4509032666683197,0.5148651599884033,0.5638608336448669,-0.0955399870872497,0.1129575669765472,0.1138373,0.5033467,0.4636109,0.6845678,0.45640206,0.4299029,-1,1.6556914,10.842621,#853f7f,1.0686564,14.624144,#86397f,6.093485,13.123169,#69337f,8.15446,17.290604,#84307f,5.325051,15.848303,#7f407f
870,870,audio_870.wav,0.6104051470756531,0.4509032666683197,0.4886466562747955,0.5873085260391235,-0.1217584908008575,0.1364052593708038,0.8588492,0.61688644,0.69381034,0.71599996,0.58943045,0.46016815,-1,1.1876221,12.336336,#75867f,0.51376003,16.161161,#738b7f,6.2965217,14.77953,#70a97f,8.169034,18.906492,#85907f,4.909385,17.310102,#70917f
871,871,audio_871.wav,0.6104051470756531,0.4509032666683197,0.4584065675735473,0.6152095198631287,-0.1519985795021057,0.1643062531948089,0.08366364,0.92615575,0.39590198,0.7443996,0.759666,0.51415575,-1,3.8385446,11.475292,#cf5d7f,3.1877604,15.100915,#ce537f,8.174702,12.678108,#ae137f,6.0162153,17.388924,#3c357f,7.4578853,15.997275,#c7487f
872,872,audio_872.wav,0.6104051470756531,0.4509032666683197,0.4702306687831878,0.6071559190750122,-0.1401744782924652,0.1562526524066925,0.12939596,0.70378107,0.32056057,0.6869548,0.6893427,0.46515748,-1,3.298379,12.271485,#bc837f,2.4051595,15.789989,#b4777f,7.9049325,13.756219,#a5607f,6.6394434,18.509521,#51797f,6.8390303,16.952614,#b27d7f
873,873,audio_873.wav,0.6104051470756531,0.4509032666683197,0.5231043696403503,0.5595356822013855,-0.0873007774353027,0.1086324155330658,0.9746829,0.4216388,0.39882612,0.65790755,0.4202556,0.42058912,-1,0.86368805,12.57935,#6a927f,0.7281681,16.36283,#7a967f,6.415609,14.734764,#74a67f,8.323425,19.088873,#8a9b7f,5.0180297,17.759066,#74aa7f
874,874,audio_874.wav,0.6104051470756531,0.4509032666683197,0.4531526267528534,0.620147705078125,-0.1572525203227996,0.1692444384098053,0.31155694,0.83057517,0.3478884,0.7513242,0.7945258,0.5327091,-1,3.8763795,12.902996,#d0a17f,3.3985164,17.118277,#d6be7f,9.55825,13.791401,#dc627f,4.7054315,18.913614,#0f917f,7.698078,18.013212,#d0b87f
875,875,audio_875.wav,0.6104051470756531,0.4509032666683197,0.4867154657840729,0.5893253684043884,-0.1236896812915802,0.1384221017360687,0.32534814,0.5585063,0.34499246,0.7268862,0.6011127,0.46733078,-1,2.6114662,12.877063,#a5a07f,1.6260223,16.631044,#99a47f,7.524474,15.021953,#98ba7f,7.442385,19.56102,#6cb87f,5.927045,18.000183,#93b77f
876,876,audio_876.wav,0.6104051470756531,0.4509032666683197,0.55838942527771,0.4892089366912842,-0.0520157217979431,0.0383056700229644,0.81389934,0.018604398,0.7857389,0.33194175,0.2574739,0.4392353,-1,-1.9575155,10.953715,#0a447f,-2.6223106,15.555334,#086b7f,3.122923,14.922981,#06b37f,11.44465,18.94293,#f4937f,1.8716892,16.364037,#095c7f
877,877,audio_877.wav,0.6104051470756531,0.4509032666683197,0.4843713641166687,0.5917768478393555,-0.1260337829589843,0.1408735811710357,0.13214976,0.61958146,0.7136216,0.7294458,0.6134852,0.46859062,-1,2.5599844,12.370491,#a3887f,2.3363469,15.889733,#b17d7f,7.8720756,13.763392,#a4607f,6.4849157,18.395304,#4c727f,6.834573,16.990732,#b27f7f
878,878,audio_878.wav,0.6104051470756531,0.4509032666683197,0.5669258236885071,0.4850137233734131,-0.0434793233871459,0.0341104567050933,0.82829154,0.08187556,0.27763438,0.1807799,0.22051194,0.46429247,-1,-1.6188523,11.586967,#16627f,-2.2654464,15.691591,#14727f,3.6027503,15.347671,#16d27f,11.029556,18.833595,#e68c7f,2.3187144,16.748587,#18717f
879,879,audio_879.wav,0.6104051470756531,0.4509032666683197,0.45657679438591,0.6162286400794983,-0.153828352689743,0.1653253734111786,0.08968568,0.79542994,0.95350444,0.73347193,0.7725053,0.51334685,-1,3.9412503,11.387257,#d2597f,3.2269833,15.154476,#d0557f,8.227815,12.7023735,#b0157f,6.082311,17.412502,#3e377f,7.45201,16.143414,#c7507f
880,880,audio_880.wav,0.6104051470756531,0.4509032666683197,0.4697838127613067,0.6100292801856995,-0.1406213343143463,0.1591260135173797,0.0058827996,0.89804894,0.4342987,0.70657545,0.6935129,0.47414675,-1,3.8748753,11.550351,#d0617f,3.1400223,15.018428,#cd4e7f,8.298001,12.714318,#b2157f,5.946641,17.450838,#39397f,7.5369167,16.072163,#ca4c7f
881,881,audio_881.wav,0.6104051470756531,0.4509032666683197,0.4805417060852051,0.5962350368499756,-0.129863440990448,0.1453317701816558,0.3933108,0.6855003,0.853543,0.73344386,0.6339527,0.47597098,-1,3.6147592,12.985712,#c7a57f,2.8936565,16.361334,#c4967f,8.303413,13.931256,#b26c7f,6.3698397,18.820322,#488b7f,7.12455,17.270329,#bc8e7f
882,882,audio_882.wav,0.6104051470756531,0.4509032666683197,0.5167485475540161,0.5625647306442261,-0.0936565995216369,0.1116614639759063,0.81887025,0.487944,0.21030033,0.67592096,0.44894975,0.4283645,-1,1.2983694,13.6593895,#79c57f,0.87562275,17.350435,#7fcb7f,7.0177736,15.662156,#88e87f,8.175762,20.079569,#85d77f,5.162359,18.579996,#79d77f
883,883,audio_883.wav,0.6104051470756531,0.4509032666683197,0.5585426092147827,0.4955245554447174,-0.0518625378608703,0.0446212887763977,0.17262137,0.18156296,0.7536011,0.36780718,0.25617868,0.43034464,-1,-0.28328043,10.857469,#43407f,-0.75268596,14.936528,#484a7f,4.713491,14.03333,#3b747f,9.935798,17.951021,#c1577f,3.6214514,16.16372,#44517f
884,884,audio_884.wav,0.6104051470756531,0.4509032666683197,0.4650036990642547,0.6152786016464233,-0.1454014480113983,0.1643753349781036,0.038594067,0.8295057,0.3338377,0.7106659,0.7211967,0.4830025,-1,4.020935,11.455936,#d55c7f,3.0883908,15.014103,#cb4e7f,8.265537,12.744424,#b1187f,6.060084,17.359343,#3d347f,7.439315,16.017462,#c7497f
885,885,audio_885.wav,0.6104051470756531,0.4509032666683197,0.521213710308075,0.5595504641532898,-0.0891914367675781,0.10864719748497,0.7550106,0.45187086,0.41145575,0.7022481,0.42934382,0.4335815,-1,0.8810801,12.115518,#6a7c7f,0.38593024,15.825748,#6f797f,6.0501447,14.634081,#679f7f,8.376129,18.580952,#8c7d7f,4.702416,17.244709,#698d7f
886,886,audio_886.wav,0.6104051470756531,0.4509032666683197,0.5066249370574951,0.5715353488922119,-0.1037802100181579,0.1206320822238922,0.988301,0.46577197,0.8910442,0.6964729,0.49887326,0.43967912,-1,1.8742834,13.361842,#8cb77f,1.2633593,16.956617,#8db67f,7.3161793,15.021929,#92ba7f,7.5768247,19.6716,#71be7f,5.725101,17.69748,#8ca67f
887,887,audio_887.wav,0.6104051470756531,0.4509032666683197,0.4966187179088592,0.5789493322372437,-0.1137864291667938,0.1280460655689239,0.23704535,0.652953,0.6522225,0.73107386,0.5457909,0.459944,-1,2.9685853,13.338751,#b1b67f,2.5590878,16.598114,#b9a27f,8.167091,14.325607,#ae897f,6.6908555,19.291733,#53a87f,6.8153224,17.70113,#b1a67f
888,888,audio_888.wav,0.6104051470756531,0.4509032666683197,0.4905702173709869,0.5848206877708435,-0.1198349297046661,0.1339174211025238,0.7696538,0.5985923,0.07898474,0.7213987,0.5750913,0.46101096,-1,1.509408,12.484197,#808d7f,0.8571222,16.210169,#7f8e7f,6.6993566,14.657769,#7da07f,7.6808114,19.243622,#74a57f,5.6202726,17.38484,#89957f
889,889,audio_889.wav,0.6104051470756531,0.4509032666683197,0.496616780757904,0.5787985920906067,-0.113788366317749,0.127895325422287,0.37013727,0.5349853,0.34037095,0.7211206,0.5466371,0.4562483,-1,1.8474534,12.36485,#8b887f,1.4340798,16.011696,#92837f,7.0739017,14.541508,#89987f,7.4560695,18.847046,#6d8d7f,5.7923465,17.506939,#8f9c7f
890,890,audio_890.wav,0.6104051470756531,0.4509032666683197,0.4601835310459137,0.6218128204345703,-0.1502216160297393,0.1709095537662506,0.8324776,0.89218444,0.5113223,0.75582564,0.750008,0.5192439,-1,4.0979667,14.724511,#d7f87f,3.6818564,17.113003,#dfbe7f,9.436904,14.497299,#d8957f,5.244012,19.612057,#22bb7f,7.9357343,18.309963,#d8c87f
891,891,audio_891.wav,0.6104051470756531,0.4509032666683197,0.4773995280265808,0.6004022359848022,-0.1330056190490722,0.1494989693164825,0.715096,0.59956324,0.9197514,0.74136317,0.6467226,0.4833916,-1,3.3869328,12.730384,#bf997f,2.6673517,16.16345,#bd8b7f,8.505907,13.844801,#b9667f,6.362846,18.883041,#488f7f,7.3355145,17.33907,#c3927f
892,892,audio_892.wav,0.6104051470756531,0.4509032666683197,0.5317491888999939,0.5525338053703308,-0.0786559581756591,0.1016305387020111,0.6814159,0.19019073,0.33003896,0.60746413,0.38085946,0.4109134,-1,-1.2472152,12.10702,#227b7f,-1.7758628,16.35459,#25957f,4.269229,15.719815,#2cec7f,10.484603,19.473993,#d4b27f,2.7064154,17.591995,#25a07f
893,893,audio_893.wav,0.6104051470756531,0.4509032666683197,0.5629664063453674,0.4864137768745422,-0.0474387407302856,0.0355105102062225,0.3197431,0.17375922,0.84871155,0.30928588,0.23554803,0.44001353,-1,-0.70984167,10.951417,#34447f,-1.2507848,15.118218,#37537f,4.231397,14.584953,#2b9b7f,10.342479,18.249834,#cf697f,3.2666633,16.363941,#385c7f
894,894,audio_894.wav,0.6104051470756531,0.4509032666683197,0.5162767171859741,0.5634538531303406,-0.0941284298896789,0.1125505864620208,0.7449903,0.47683257,0.19195443,0.6975753,0.45331183,0.43480313,-1,0.78267014,13.018901,#67a77f,0.4716442,16.75399,#72ab7f,6.6490417,15.397042,#7bd57f,8.479871,19.76478,#8fc47f,4.75152,18.12783,#6bbe7f
895,895,audio_895.wav,0.6104051470756531,0.4509032666683197,0.5384224653244019,0.5485208630561829,-0.0719826817512512,0.0976175963878631,0.7979567,0.1808759,0.56099325,0.6033109,0.34511796,0.41086495,-1,-1.0305748,11.394416,#2a597f,-2.0361345,16.109713,#1c887f,4.0545855,14.780303,#25a97f,10.592634,19.238401,#d7a47f,2.610038,17.118776,#22867f
896,896,audio_896.wav,0.6104051470756531,0.4509032666683197,0.5001055598258972,0.5756534934043884,-0.1102995872497558,0.1247502267360687,0.9420604,0.52819914,0.7298535,0.7235364,0.5324017,0.45514834,-1,1.9483186,13.933838,#8fd27f,1.3126799,17.7504,#8ee07f,7.431607,15.76706,#95f07f,7.2660856,20.48245,#66ef7f,5.693766,18.872507,#8be77f
897,897,audio_897.wav,0.6104051470756531,0.4509032666683197,0.4919638335704803,0.5834519267082214,-0.1184413135051727,0.1325486600399017,0.31433755,0.6099727,0.58911115,0.7187447,0.57379675,0.46036536,-1,2.7299027,11.713031,#a9687f,2.014658,15.187813,#a6577f,7.3113184,13.32954,#91417f,7.146371,17.74276,#624b7f,6.3372173,16.372423,#a15d7f
898,898,audio_898.wav,0.6104051470756531,0.4509032666683197,0.5223401188850403,0.5604564547538757,-0.0880650281906127,0.109553188085556,0.78972816,0.22034991,0.7395238,0.66354567,0.42458072,0.4231158,-1,-1.2191741,11.938137,#23737f,-1.6537291,15.808797,#29787f,4.216413,15.394688,#2bd57f,10.450705,18.936691,#d2927f,2.9361732,16.78022,#2d737f
899,899,audio_899.wav,0.6104051470756531,0.4509032666683197,0.5248451232910156,0.5556657910346985,-0.0855600237846374,0.1047625243663787,0.54210263,0.15155232,0.4479078,0.6394072,0.41282633,0.41505143,-1,-1.71467,12.000475,#12767f,-1.8566369,15.156797,#22567f,3.7049837,15.403583,#1ad67f,10.88575,18.775543,#e1897f,2.1880825,16.975935,#137e7f
900,900,audio_900.wav,0.6104051470756531,0.4509032666683197,0.4552288055419922,0.6180753707885742,-0.1551763415336609,0.1671721041202545,0.56405634,0.87455463,0.82092434,0.767084,0.7787768,0.5379803,-1,4.792563,13.498832,#efbe7f,4.072805,16.722588,#eda97f,9.877426,13.894155,#e76a7f,4.990422,19.25166,#19a57f,8.597923,17.649815,#eea37f
901,901,audio_901.wav,0.6104051470756531,0.4509032666683197,0.522616982460022,0.5602481961250305,-0.0877881646156311,0.1093449294567108,0.65833676,0.35765642,0.6701678,0.6885072,0.4233979,0.4287917,-1,-0.31540957,12.123532,#427c7f,-0.93659496,16.535564,#429f7f,5.0218377,15.435771,#45d87f,9.743836,19.5483,#bab77f,3.5149078,17.589607,#41a07f
902,902,audio_902.wav,0.6104051470756531,0.4509032666683197,0.494653970003128,0.5809702277183533,-0.115751177072525,0.1300669610500335,0.44450003,0.63665587,0.809839,0.72558486,0.5593645,0.45893145,-1,2.542342,14.361748,#a3e77f,2.3073714,17.435003,#b0cf7f,8.675472,15.004085,#bfb97f,6.6656284,19.297792,#52a87f,6.7324743,19.047602,#aff17f
903,903,audio_903.wav,0.6104051470756531,0.4509032666683197,0.5125908851623535,0.5671401023864746,-0.0978142619132995,0.1162368357181549,0.2620319,0.49016756,0.8030364,0.71297646,0.46696573,0.4400247,-1,1.5384477,13.309371,#81b57f,1.2844641,16.948416,#8db57f,7.1280212,15.427153,#8bd77f,7.894699,20.118567,#7cd97f,5.557077,18.254225,#87c57f
904,904,audio_904.wav,0.6104051470756531,0.4509032666683197,0.4521844089031219,0.6245806217193604,-0.1582207381725311,0.1736773550510406,0.84492993,0.9843351,0.2518584,0.7687328,0.80086344,0.5484079,-1,4.6427116,14.087062,#eada7f,4.092172,17.70312,#eddd7f,9.916358,14.2748,#e8857f,4.732375,19.88439,#10cb7f,8.640392,18.563784,#f0d67f
905,905,audio_905.wav,0.6104051470756531,0.4509032666683197,0.4667407274246216,0.6134551763534546,-0.1436644196510315,0.1625519096851349,0.10126102,0.7348018,0.52222854,0.7268039,0.7085918,0.4887779,-1,3.7410104,11.592363,#cb637f,3.0623217,15.006182,#ca4d7f,8.040277,12.833257,#aa1e7f,6.131001,17.424532,#40387f,7.3896656,16.07918,#c54c7f
906,906,audio_906.wav,0.6104051470756531,0.4509032666683197,0.4702243208885193,0.6073291897773743,-0.1401808261871338,0.1564259231090545,0.6524016,0.6323854,0.79687953,0.71434504,0.68995875,0.4763831,-1,3.4767056,13.349529,#c2b77f,2.897612,16.864594,#c4b17f,8.7022705,14.522714,#c0977f,6.0581007,19.488962,#3db37f,7.2240257,17.901299,#bfb17f
907,907,audio_907.wav,0.6104051470756531,0.4509032666683197,0.5121467113494873,0.5655755400657654,-0.0982584357261657,0.1146722733974456,0.22117662,0.40722078,0.4592418,0.65331316,0.47298694,0.4288727,-1,1.1698742,11.390625,#74597f,0.7135914,15.338713,#7a5f7f,6.1917834,13.9259,#6c6c7f,8.170961,17.99532,#855a7f,5.096167,16.537876,#77667f
908,908,audio_908.wav,0.6104051470756531,0.4509032666683197,0.4757583737373352,0.602157711982727,-0.1346467733383178,0.1512544453144073,0.49441367,0.7580642,0.8751712,0.75177705,0.65885746,0.4938605,-1,3.5260642,13.558506,#c4c17f,2.6422536,16.828514,#bcaf7f,8.997464,14.720391,#c9a57f,6.2981987,19.871893,#45ca7f,7.0203366,18.20133,#b8c27f
909,909,audio_909.wav,0.6104051470756531,0.4509032666683197,0.4628955721855163,0.6147245764732361,-0.1475095748901367,0.1638213098049163,0.92999685,0.7744339,0.39925396,0.7636212,0.733607,0.52102214,-1,4.0855484,14.33713,#d7e67f,3.7692947,17.977694,#e2ec7f,9.86633,15.298893,#e6ce7f,5.239451,20.50073,#21f07f,8.11752,19.073524,#def27f
910,910,audio_910.wav,0.6104051470756531,0.4509032666683197,0.5362511277198792,0.550889253616333,-0.0741540193557739,0.0999859869480133,0.5913092,0.24312925,0.8362538,0.6202631,0.36078987,0.40967828,-1,-1.0399921,12.44484,#298b7f,-1.0746744,15.947868,#3d807f,4.627314,15.254159,#38cb7f,9.926204,18.860687,#c18e7f,3.2573426,17.29441,#38907f
911,911,audio_911.wav,0.6104051470756531,0.4509032666683197,0.5730228424072266,0.4726565182209015,-0.0373823046684265,0.0217532515525817,0.47145057,0.04080212,0.19227219,0.11007058,0.1924464,0.48104715,-1,-1.9253273,11.025246,#0b487f,-2.4511352,15.139309,#0e557f,3.155961,14.806603,#07ab7f,11.530739,18.570763,#f77c7f,1.7685015,16.438463,#05607f
912,912,audio_912.wav,0.6104051470756531,0.4509032666683197,0.4506082236766815,0.6260589957237244,-0.1597969233989715,0.1751557290554046,0.051360726,0.96823925,0.15825742,0.7404495,0.81152767,0.5340099,-1,4.438715,12.272072,#e3837f,3.6381772,15.689984,#de727f,8.88986,13.210042,#c6397f,5.542996,18.01077,#2c5b7f,7.8144608,16.671623,#d46d7f
913,913,audio_913.wav,0.6104051470756531,0.4509032666683197,0.4601835608482361,0.6218546628952026,-0.150221586227417,0.1709513962268829,0.536065,0.8862452,0.19489431,0.76498324,0.7459325,0.5260767,-1,3.830189,13.563913,#cec17f,3.1274867,17.470366,#ccd17f,9.3926325,14.633077,#d69f7f,5.359779,19.710197,#26c17f,7.7865505,18.618086,#d3d97f
914,914,audio_914.wav,0.6104051470756531,0.4509032666683197,0.5293999910354614,0.5544050931930542,-0.0810051560401916,0.1035018265247345,0.23959571,0.24087685,0.6092716,0.61273956,0.39171603,0.4127088,-1,1.1754292,10.711068,#74397f,0.44457376,14.623331,#71397f,5.483067,13.366565,#55447f,8.803898,17.359531,#9a347f,4.7920456,15.812159,#6c3e7f
915,915,audio_915.wav,0.6104051470756531,0.4509032666683197,0.4538450837135315,0.6193249821662903,-0.1565600633621215,0.1684217154979705,0.38204366,0.8910876,0.7400512,0.7488391,0.78901917,0.5289547,-1,4.19888,14.212403,#dbe07f,3.7346268,17.102203,#e1bd7f,9.610423,14.558117,#de997f,5.2487493,19.62436,#22bc7f,8.066982,18.310886,#dcc87f
916,916,audio_916.wav,0.6104051470756531,0.4509032666683197,0.5317544937133789,0.5523218512535095,-0.0786506533622741,0.1014185845851898,0.21623737,0.07599604,0.06032157,0.6141851,0.3750843,0.40993562,-1,-1.1410286,10.774947,#263c7f,-1.6989473,14.961497,#284b7f,3.6708975,14.433055,#18907f,10.799942,18.142242,#de637f,2.754527,16.062689,#274b7f
917,917,audio_917.wav,0.6104051470756531,0.4509032666683197,0.450829416513443,0.6258797645568848,-0.15957573056221,0.174976497888565,0.25705218,0.93401885,0.9658833,0.7470161,0.8063381,0.53564197,-1,4.358706,13.932814,#e0d27f,4.074962,17.08947,#edbd7f,9.894443,14.307346,#e7877f,4.796443,19.74859,#12c37f,8.485583,18.19345,#ebc27f
918,918,audio_918.wav,0.6104051470756531,0.4509032666683197,0.5099620223045349,0.5706630945205688,-0.1004431247711181,0.1197598278522491,0.4993915,0.49787033,0.97082716,0.7070792,0.48371506,0.44245347,-1,1.033395,12.208093,#70807f,0.24483627,15.583612,#6a6c7f,5.9028625,14.710872,#63a47f,8.631033,18.44055,#95747f,4.885646,17.075506,#70847f
919,919,audio_919.wav,0.6104051470756531,0.4509032666683197,0.5043942332267761,0.5719097852706909,-0.1060109138488769,0.1210065186023712,0.37202537,0.48707497,0.7117525,0.69813764,0.5099823,0.44085112,-1,0.94869643,11.941254,#6d737f,0.59536684,15.698001,#76727f,6.062037,14.336988,#68897f,8.475469,18.509644,#8f797f,4.9691057,16.992496,#727f7f
920,920,audio_920.wav,0.6104051470756531,0.4509032666683197,0.5447680950164795,0.5358247756958008,-0.0656370520591735,0.084921509027481,0.38507068,0.026111543,0.12146157,0.38387528,0.3172259,0.4377062,-1,-2.1028068,11.235813,#05527f,-2.7788665,15.554305,#036b7f,3.1537676,14.970847,#07b77f,11.444864,18.698336,#f4847f,1.775185,16.667397,#056d7f
921,921,audio_921.wav,0.6104051470756531,0.4509032666683197,0.4667463302612304,0.6133232712745667,-0.1436588168144226,0.1624200046062469,0.028696299,0.82679456,0.7331446,0.7077387,0.70826995,0.4780567,-1,3.805607,11.315411,#ce567f,3.0821366,15.077544,#cb517f,8.055612,12.630718,#aa0f7f,6.1392765,17.373074,#40347f,7.354463,16.057322,#c44b7f
922,922,audio_922.wav,0.6104051470756531,0.4509032666683197,0.5400334000587463,0.5388383865356445,-0.0703717470169067,0.0879351198673248,0.31408882,0.023633182,0.3830309,0.40619203,0.3423062,0.4381252,-1,-2.0244422,10.913644,#08427f,-2.670037,15.447387,#06657f,3.1057208,14.959518,#06b67f,11.458752,18.854435,#f58d7f,1.8473351,16.364975,#085c7f
923,923,audio_923.wav,0.6104051470756531,0.4509032666683197,0.4923413693904876,0.5832054018974304,-0.1180637776851654,0.1323021352291107,0.75220245,0.7041404,0.6986605,0.7342729,0.57186025,0.46573395,-1,2.3729262,13.493799,#9dbd7f,1.9724796,17.19658,#a5c27f,8.1216135,15.141778,#acc37f,7.132178,19.873814,#62ca7f,6.3719277,18.226137,#a2c37f
924,924,audio_924.wav,0.6104051470756531,0.4509032666683197,0.5036511421203613,0.5727010369300842,-0.1067540049552917,0.1217977702617645,0.32386297,0.5834066,0.65213424,0.70567006,0.51469827,0.44477284,-1,2.304242,12.364778,#9b887f,1.7579113,16.231565,#9e8f7f,7.329359,14.278256,#92857f,7.1071672,18.868975,#618e7f,5.974984,17.459816,#95997f
925,925,audio_925.wav,0.6104051470756531,0.4509032666683197,0.4564177393913269,0.6166232228279114,-0.1539874076843261,0.1657199561595916,0.23161745,0.89932704,0.9360024,0.76587105,0.7734201,0.53452694,-1,4.5599403,13.558407,#e7c17f,4.0578637,16.71716,#eca97f,9.747931,14.110135,#e2797f,4.9254746,19.257126,#17a57f,8.446934,17.939117,#e9b47f
926,926,audio_926.wav,0.6104051470756531,0.4509032666683197,0.5043954253196716,0.5734951496124268,-0.1060097217559814,0.122591882944107,0.56358784,0.52933073,0.8680205,0.70457006,0.5087853,0.44273812,-1,1.22146,13.356108,#76b77f,1.312424,17.197083,#8ec27f,7.696931,15.498705,#9edc7f,7.2761903,19.788914,#67c57f,5.690268,18.105736,#8bbd7f
927,927,audio_927.wav,0.6104051470756531,0.4509032666683197,0.490107387304306,0.5852633714675903,-0.120297759771347,0.1343601047992706,0.4194678,0.58852637,0.7701923,0.7170299,0.5833993,0.45945892,-1,1.745332,12.288018,#88847f,1.4378462,16.58779,#93a27f,7.307716,14.51324,#91967f,7.509134,18.950134,#6f937f,5.8965178,17.470932,#929a7f
